item,net profit,time,location
TICKET_SALES,42532.7231039968909,2326,Los Angeles International Airport
LANDING_FEE,-2000,2326,O'Hare International Airport
LANDING_FEE,-2000,2327,O'Hare International Airport
LANDING_FEE,-2000,2328,Los Angeles International Airport
LANDING_FEE,-2000,2330,Ronald Reagan Washington National Airport
TAKEOFF_FEE,-2000,2330,Seattle-Tacoma International Airport
TICKET_SALES,16379.2114714199504,2330,Seattle-Tacoma International Airport
LANDING_FEE,-2000,2331,Philadelphia International Airport
TAKEOFF_FEE,-2000,2332,LaGuardia Airport
TICKET_SALES,43215.5809672230945,2332,LaGuardia Airport
LANDING_FEE,-2000,2334,Los Angeles International Airport
FUEL,-38793.09922159928737528389320,2335,San Francisco International Airport
TAKEOFF_FEE,-2000,2335,John F. Kennedy International Airport
TICKET_SALES,4934.3532267328240,2335,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,2336,O'Hare International Airport
TICKET_SALES,14397.4496589244440,2336,O'Hare International Airport
LANDING_FEE,-2000,2338,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,2338,Logan International Airport
LANDING_FEE,-2000,2339,San Diego International Airport
LANDING_FEE,-2000,2342,Los Angeles International Airport
FUEL,-30501.01156405106035890639760,2342,O'Hare International Airport
FUEL,-27271.88119165382248866080772,2344,Los Angeles International Airport
LANDING_FEE,-2000,2344,LaGuardia Airport
TAKEOFF_FEE,-2000,2345,Los Angeles International Airport
TICKET_SALES,64696.8175925675925,2345,Los Angeles International Airport
TAKEOFF_FEE,-2000,2345,Logan International Airport
TICKET_SALES,45592.3509073491823,2345,Logan International Airport
TAKEOFF_FEE,-2000,2346,LaGuardia Airport
TICKET_SALES,21546.8248690677200,2346,LaGuardia Airport
LANDING_FEE,-2000,2346,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,2347,O'Hare International Airport
TICKET_SALES,11386.05163064689208,2347,O'Hare International Airport
TAKEOFF_FEE,-2000,2350,Los Angeles International Airport
TICKET_SALES,99513.4234080928005,2350,Los Angeles International Airport
LANDING_FEE,-2000,2350,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,2350,Philadelphia International Airport
TICKET_SALES,33202.8993539715912,2350,Philadelphia International Airport
TAKEOFF_FEE,-2000,2353,Newark Liberty International Airport
TICKET_SALES,18308.08608849636160,2353,Newark Liberty International Airport
LANDING_FEE,-2000,2357,O'Hare International Airport
TAKEOFF_FEE,-2000,2359,John F. Kennedy International Airport
TICKET_SALES,3333.37798573173920,2359,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,2363,Logan International Airport
TICKET_SALES,5530.7827658313832,2363,Logan International Airport
LANDING_FEE,-2000,2364,O'Hare International Airport
LANDING_FEE,-2000,2365,San Francisco International Airport
FUEL,-29128.00363310268940949754324,2366,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,2368,O'Hare International Airport
TICKET_SALES,36484.27733111376096,2368,O'Hare International Airport
TAKEOFF_FEE,-2000,2370,San Francisco International Airport
TICKET_SALES,12149.5507405932465,2370,San Francisco International Airport
TAKEOFF_FEE,-2000,2371,Ronald Reagan Washington National Airport
TICKET_SALES,4446.78646291614936,2371,Ronald Reagan Washington National Airport
TAKEOFF_FEE,-2000,2372,Philadelphia International Airport
TICKET_SALES,47516.2488791534640,2372,Philadelphia International Airport
FUEL,-37327.77693245870885220938362,2373,O'Hare International Airport
TAKEOFF_FEE,-2000,2375,Los Angeles International Airport
TICKET_SALES,18497.01673546622125,2375,Los Angeles International Airport
LANDING_FEE,-2000,2376,San Francisco International Airport
TAKEOFF_FEE,-2000,2377,O'Hare International Airport
TICKET_SALES,11491.90344030093848,2377,O'Hare International Airport
TAKEOFF_FEE,-2000,2379,Los Angeles International Airport
TICKET_SALES,64693.6417218635175,2379,Los Angeles International Airport
TAKEOFF_FEE,-2000,2379,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,11215.33836621800368,2379,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,2379,Logan International Airport
TICKET_SALES,2262.14144878199274,2379,Logan International Airport
TAKEOFF_FEE,-2000,2380,San Diego International Airport
TICKET_SALES,13970.31397004909568,2380,San Diego International Airport
FUEL,-33111.09215403682536816631909,2380,O'Hare International Airport
FUEL,-28459.54858747456766650429927,2381,San Francisco International Airport
LANDING_FEE,-2000,2382,Denver International Airport
TAKEOFF_FEE,-2000,2383,Los Angeles International Airport
TICKET_SALES,1541.0852543328460,2383,Los Angeles International Airport
TAKEOFF_FEE,-2000,2385,LaGuardia Airport
TICKET_SALES,12305.31581674119180,2385,LaGuardia Airport
TAKEOFF_FEE,-2000,2387,Phoenix Sky Harbor International Airport
TICKET_SALES,7931.82821283562732,2387,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,2388,John F. Kennedy International Airport
LANDING_FEE,-2000,2388,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,2390,Denver International Airport
LANDING_FEE,-2000,2393,Charlotte Douglas International Airport
LANDING_FEE,-2000,2396,George Bush Intercontinental Airport
FUEL,-38927.53246161279726948123425,2398,Denver International Airport
LANDING_FEE,-2000,2398,Salt Lake City International Airport
TAKEOFF_FEE,-2000,2401,John F. Kennedy International Airport
TICKET_SALES,63170.1714324281535,2401,John F. Kennedy International Airport
LANDING_FEE,-2000,2402,San Francisco International Airport
LANDING_FEE,-2000,2406,Detroit Metropolitan Airport
TAKEOFF_FEE,-2000,2408,O'Hare International Airport
TICKET_SALES,31119.95060596169784,2408,O'Hare International Airport
LANDING_FEE,-2000,2408,Ronald Reagan Washington National Airport
TAKEOFF_FEE,-2000,2415,O'Hare International Airport
TICKET_SALES,50934.7872280073368,2415,O'Hare International Airport
TAKEOFF_FEE,-2000,2416,San Francisco International Airport
TICKET_SALES,111777.5502134695712,2416,San Francisco International Airport
TAKEOFF_FEE,-2000,2417,San Francisco International Airport
TICKET_SALES,17345.7207286200640,2417,San Francisco International Airport
FUEL,-28459.54858747456766650429927,2418,San Francisco International Airport
LANDING_FEE,-2000,2418,Ronald Reagan Washington National Airport
FUEL,-42143.06685460791377408895642,2422,Detroit Metropolitan Airport
LANDING_FEE,-2000,2425,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,2429,John F. Kennedy International Airport
TICKET_SALES,19609.99721222942500,2429,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,2429,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,5617.94570465778672,2429,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,2431,Denver International Airport
TICKET_SALES,17278.52767779127584,2431,Denver International Airport
TAKEOFF_FEE,-2000,2433,Denver International Airport
TICKET_SALES,12039.58334096401360,2433,Denver International Airport
LANDING_FEE,-2000,2433,Detroit Metropolitan Airport
FUEL,-40679.97760823051476108958013,2434,Ronald Reagan Washington National Airport
TAKEOFF_FEE,-2000,2434,Charlotte Douglas International Airport
TICKET_SALES,3059.30382228883840,2434,Charlotte Douglas International Airport
LANDING_FEE,-2000,2435,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2437,George Bush Intercontinental Airport
TICKET_SALES,61728.41173873932945,2437,George Bush Intercontinental Airport
LANDING_FEE,-2000,2437,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,2438,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2439,Salt Lake City International Airport
TICKET_SALES,3382.51971998532510,2439,Salt Lake City International Airport
LANDING_FEE,-2000,2443,Washington Dulles International Airport
LANDING_FEE,-2000,2445,Denver International Airport
TAKEOFF_FEE,-2000,2449,Ronald Reagan Washington National Airport
TICKET_SALES,2441.14054890359424,2449,Ronald Reagan Washington National Airport
LANDING_FEE,-2000,2450,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,2453,San Francisco International Airport
TICKET_SALES,43208.1286539462208,2453,San Francisco International Airport
LANDING_FEE,-2000,2454,John F. Kennedy International Airport
FUEL,-35421.96959936326766182901338,2454,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2457,Detroit Metropolitan Airport
TICKET_SALES,5165.56539789214590,2457,Detroit Metropolitan Airport
LANDING_FEE,-2000,2459,Minneapolis-Saint Paul International Airport
LANDING_FEE,-2000,2460,Minneapolis-Saint Paul International Airport
FUEL,-37850.39662910811137408018112,2466,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,2466,Dallas/Fort Worth International Airport
TICKET_SALES,50092.3491742320780,2466,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,2467,Detroit Metropolitan Airport
TAKEOFF_FEE,-2000,2469,Ronald Reagan Washington National Airport
TICKET_SALES,15510.1037923069280,2469,Ronald Reagan Washington National Airport
LANDING_FEE,-2000,2471,Baltimore/Washington International Airport
LANDING_FEE,-2000,2473,Washington Dulles International Airport
TAKEOFF_FEE,-2000,2474,Detroit Metropolitan Airport
TICKET_SALES,12389.69470026765312,2474,Detroit Metropolitan Airport
LANDING_FEE,-2000,2475,Detroit Metropolitan Airport
LANDING_FEE,-2000,2475,San Francisco International Airport
TAKEOFF_FEE,-2000,2476,Charlotte Douglas International Airport
TICKET_SALES,8021.31369993840700,2476,Charlotte Douglas International Airport
LANDING_FEE,-2000,2476,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,2478,Dallas/Fort Worth International Airport
TICKET_SALES,26166.88822611621056,2478,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,2481,San Diego International Airport
FUEL,-36437.02004479272352909902111,2483,Detroit Metropolitan Airport
TAKEOFF_FEE,-2000,2484,Washington Dulles International Airport
TICKET_SALES,3010.10124472782048,2484,Washington Dulles International Airport
LANDING_FEE,-2000,2486,Ronald Reagan Washington National Airport
TAKEOFF_FEE,-2000,2486,Denver International Airport
TICKET_SALES,1275.62250191235008,2486,Denver International Airport
TAKEOFF_FEE,-2000,2489,Charlotte Douglas International Airport
TICKET_SALES,5611.56400036147740,2489,Charlotte Douglas International Airport
FUEL,-34532.21268954261906401370652,2491,San Francisco International Airport
LANDING_FEE,-2000,2493,Tampa International Airport
TAKEOFF_FEE,-2000,2495,John F. Kennedy International Airport
TICKET_SALES,28917.6312662171872,2495,John F. Kennedy International Airport
LANDING_FEE,-2000,2497,San Francisco International Airport
TAKEOFF_FEE,-2000,2500,Minneapolis-Saint Paul International Airport
TICKET_SALES,24811.0636038386888,2500,Minneapolis-Saint Paul International Airport
TAKEOFF_FEE,-2000,2501,George Bush Intercontinental Airport
TICKET_SALES,8045.1807017191180,2501,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,2501,Minneapolis-Saint Paul International Airport
TICKET_SALES,20473.69752201327552,2501,Minneapolis-Saint Paul International Airport
LANDING_FEE,-2000,2506,Salt Lake City International Airport
LANDING_FEE,-2000,2508,O'Hare International Airport
LANDING_FEE,-2000,2511,Charlotte Douglas International Airport
LANDING_FEE,-2000,2512,Fort Lauderdale-Hollywood International Airport
TAKEOFF_FEE,-2000,2512,Baltimore/Washington International Airport
TICKET_SALES,5342.35061860907904,2512,Baltimore/Washington International Airport
FUEL,-12708.47777990342914108623518,2513,San Francisco International Airport
TAKEOFF_FEE,-2000,2514,Washington Dulles International Airport
TICKET_SALES,2959.93713477644400,2514,Washington Dulles International Airport
LANDING_FEE,-2000,2515,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2516,Detroit Metropolitan Airport
TICKET_SALES,20157.10698187198800,2516,Detroit Metropolitan Airport
TAKEOFF_FEE,-2000,2517,George Bush Intercontinental Airport
TICKET_SALES,44051.48908677780360,2517,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,2518,Detroit Metropolitan Airport
TICKET_SALES,37055.85083540167256,2518,Detroit Metropolitan Airport
LANDING_FEE,-2000,2518,Baltimore/Washington International Airport
FUEL,-41282.04422853129835857544094,2522,Salt Lake City International Airport
TAKEOFF_FEE,-2000,2522,San Diego International Airport
TICKET_SALES,3370.52292014843260,2522,San Diego International Airport
FUEL,-39592.84533786116357077844441,2524,O'Hare International Airport
TAKEOFF_FEE,-2000,2526,San Francisco International Airport
TICKET_SALES,7236.83571208665936,2526,San Francisco International Airport
TAKEOFF_FEE,-2000,2527,Ronald Reagan Washington National Airport
TICKET_SALES,4399.88222241551952,2527,Ronald Reagan Washington National Airport
FUEL,-37346.50135290848901604476850,2528,Fort Lauderdale-Hollywood International Airport
LANDING_FEE,-2000,2530,Ronald Reagan Washington National Airport
FUEL,-35691.61702660662971538840793,2531,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2534,Tampa International Airport
TICKET_SALES,12484.62643847566056,2534,Tampa International Airport
LANDING_FEE,-2000,2545,Charlotte Douglas International Airport
LANDING_FEE,-2000,2546,Denver International Airport
TAKEOFF_FEE,-2000,2548,San Francisco International Airport
TICKET_SALES,108573.70855669965,2548,San Francisco International Airport
LANDING_FEE,-2000,2548,O'Hare International Airport
LANDING_FEE,-2000,2549,Tampa International Airport
LANDING_FEE,-2000,2551,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,2551,Detroit Metropolitan Airport
TAKEOFF_FEE,-2000,2552,Charlotte Douglas International Airport
TICKET_SALES,3209.65482767875300,2552,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2557,Salt Lake City International Airport
TICKET_SALES,3606.71865449684760,2557,Salt Lake City International Airport
TAKEOFF_FEE,-2000,2559,O'Hare International Airport
TICKET_SALES,26789.536890512448,2559,O'Hare International Airport
TAKEOFF_FEE,-2000,2559,Baltimore/Washington International Airport
TICKET_SALES,4359.21313331297808,2559,Baltimore/Washington International Airport
FUEL,-37088.13962324504213938780595,2562,Denver International Airport
LANDING_FEE,-2000,2562,Seattle-Tacoma International Airport
TAKEOFF_FEE,-2000,2563,Fort Lauderdale-Hollywood International Airport
TICKET_SALES,11152.05232260394236,2563,Fort Lauderdale-Hollywood International Airport
FUEL,-31457.41682381481982702098321,2564,O'Hare International Airport
FUEL,-32540.43560227262718399288133,2565,Tampa International Airport
TAKEOFF_FEE,-2000,2566,Charlotte Douglas International Airport
TICKET_SALES,13604.62842689700744,2566,Charlotte Douglas International Airport
LANDING_FEE,-2000,2567,San Francisco International Airport
LANDING_FEE,-2000,2567,Phoenix Sky Harbor International Airport
FUEL,-36081.96958198897793408832513,2567,Detroit Metropolitan Airport
LANDING_FEE,-2000,2568,Baltimore/Washington International Airport
FUEL,-37727.04072541515637567499653,2568,Charlotte Douglas International Airport
LANDING_FEE,-2000,2569,LaGuardia Airport
LANDING_FEE,-2000,2570,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,2571,Ronald Reagan Washington National Airport
TICKET_SALES,9262.39865451670935,2571,Ronald Reagan Washington National Airport
LANDING_FEE,-2000,2574,San Diego International Airport
LANDING_FEE,-2000,2575,Miami International Airport
LANDING_FEE,-2000,2575,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,2582,George Bush Intercontinental Airport
FUEL,-23682.69828039830465513659874,2583,San Francisco International Airport
LANDING_FEE,-2000,2585,Newark Liberty International Airport
LANDING_FEE,-2000,2585,LaGuardia Airport
FUEL,-34993.52408976569829974323511,2586,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,2588,Orlando International Airport
LANDING_FEE,-2000,2592,Philadelphia International Airport
TAKEOFF_FEE,-2000,2592,Dallas/Fort Worth International Airport
TICKET_SALES,10027.46369425617300,2592,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,2592,Philadelphia International Airport
TAKEOFF_FEE,-2000,2597,Denver International Airport
TICKET_SALES,4942.45984895165840,2597,Denver International Airport
FUEL,-36130.64799165249451107229106,2598,George Bush Intercontinental Airport
LANDING_FEE,-2000,2598,Salt Lake City International Airport
TAKEOFF_FEE,-2000,2599,O'Hare International Airport
TICKET_SALES,26622.8037170220132,2599,O'Hare International Airport
TAKEOFF_FEE,-2000,2600,Tampa International Airport
TICKET_SALES,42964.2369291528400,2600,Tampa International Airport
FUEL,-29370.82264298723310275818221,2601,Newark Liberty International Airport
LANDING_FEE,-2000,2601,Newark Liberty International Airport
TAKEOFF_FEE,-2000,2602,Detroit Metropolitan Airport
TICKET_SALES,11048.89665371625430,2602,Detroit Metropolitan Airport
TAKEOFF_FEE,-2000,2603,Charlotte Douglas International Airport
TICKET_SALES,12139.77082229492220,2603,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2603,Seattle-Tacoma International Airport
TICKET_SALES,39351.2200813823595,2603,Seattle-Tacoma International Airport
LANDING_FEE,-2000,2604,O'Hare International Airport
LANDING_FEE,-2000,2605,San Francisco International Airport
TAKEOFF_FEE,-2000,2608,Phoenix Sky Harbor International Airport
TICKET_SALES,39758.1585531861076,2608,Phoenix Sky Harbor International Airport
FUEL,-31386.18052121669317784835584,2608,Philadelphia International Airport
TAKEOFF_FEE,-2000,2609,Baltimore/Washington International Airport
TICKET_SALES,2560.2224520550768,2609,Baltimore/Washington International Airport
TAKEOFF_FEE,-2000,2610,LaGuardia Airport
TICKET_SALES,2946.85952417056360,2610,LaGuardia Airport
LANDING_FEE,-2000,2610,Charlotte Douglas International Airport
LANDING_FEE,-2000,2610,Harry Reid International Airport
FUEL,-35789.78544660419265710515901,2614,Salt Lake City International Airport
TAKEOFF_FEE,-2000,2615,San Diego International Airport
TICKET_SALES,9924.06266654030445,2615,San Diego International Airport
TAKEOFF_FEE,-2000,2616,Miami International Airport
TICKET_SALES,4302.75047236193768,2616,Miami International Airport
TAKEOFF_FEE,-2000,2616,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,4504.67046354533148,2616,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,2618,San Francisco International Airport
TICKET_SALES,28244.6205701995980,2618,San Francisco International Airport
TAKEOFF_FEE,-2000,2621,Dallas/Fort Worth International Airport
TICKET_SALES,25541.98197071845596,2621,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,2626,LaGuardia Airport
TICKET_SALES,6248.23264568527400,2626,LaGuardia Airport
TAKEOFF_FEE,-2000,2629,Orlando International Airport
TICKET_SALES,4034.07061723869288,2629,Orlando International Airport
LANDING_FEE,-2000,2631,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,2633,George Bush Intercontinental Airport
TICKET_SALES,21357.4700254039440,2633,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,2633,Philadelphia International Airport
TICKET_SALES,10667.7557812336275,2633,Philadelphia International Airport
TAKEOFF_FEE,-2000,2636,Newark Liberty International Airport
TICKET_SALES,55973.6110663629702,2636,Newark Liberty International Airport
LANDING_FEE,-2000,2639,Tampa International Airport
LANDING_FEE,-2000,2639,Harry Reid International Airport
TAKEOFF_FEE,-2000,2642,Newark Liberty International Airport
TICKET_SALES,4988.30057856381080,2642,Newark Liberty International Airport
TAKEOFF_FEE,-2000,2643,Philadelphia International Airport
TICKET_SALES,21859.5379646200720,2643,Philadelphia International Airport
TAKEOFF_FEE,-2000,2645,O'Hare International Airport
TICKET_SALES,31172.25523437235980,2645,O'Hare International Airport
LANDING_FEE,-2000,2646,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,2646,San Francisco International Airport
TICKET_SALES,5270.70517800789984,2646,San Francisco International Airport
LANDING_FEE,-2000,2647,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,2647,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,2649,Salt Lake City International Airport
TICKET_SALES,1279.0716362310392,2649,Salt Lake City International Airport
TAKEOFF_FEE,-2000,2651,Charlotte Douglas International Airport
TICKET_SALES,14678.68036228578120,2651,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2651,Harry Reid International Airport
TICKET_SALES,9215.85367753137032,2651,Harry Reid International Airport
LANDING_FEE,-2000,2655,Logan International Airport
LANDING_FEE,-2000,2658,Baltimore/Washington International Airport
LANDING_FEE,-2000,2660,Philadelphia International Airport
FUEL,-29226.83283250113544454507064,2663,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,2667,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,2667,Logan International Airport
TAKEOFF_FEE,-2000,2672,Dallas/Fort Worth International Airport
TICKET_SALES,23767.9638723964036,2672,Dallas/Fort Worth International Airport
FUEL,-28258.53765769144969453918748,2676,Philadelphia International Airport
LANDING_FEE,-2000,2679,Miami International Airport
TAKEOFF_FEE,-2000,2680,Tampa International Airport
TICKET_SALES,26909.38161720026775,2680,Tampa International Airport
TAKEOFF_FEE,-2000,2680,Harry Reid International Airport
TICKET_SALES,1242.956111909296,2680,Harry Reid International Airport
LANDING_FEE,-2000,2683,Baltimore/Washington International Airport
TAKEOFF_FEE,-2000,2687,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,11401.03785413352136,2687,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,2688,Phoenix Sky Harbor International Airport
TICKET_SALES,3729.11590210562648,2688,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,2688,George Bush Intercontinental Airport
LANDING_FEE,-2000,2690,Seattle-Tacoma International Airport
LANDING_FEE,-2000,2694,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,2695,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,2696,Logan International Airport
TICKET_SALES,20041.3087200258300,2696,Logan International Airport
TAKEOFF_FEE,-2000,2698,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,775.283718160272,2698,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,2698,Tampa International Airport
LANDING_FEE,-2000,2699,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,2699,Seattle-Tacoma International Airport
TAKEOFF_FEE,-2000,2699,Baltimore/Washington International Airport
TICKET_SALES,15675.15547426397660,2699,Baltimore/Washington International Airport
LANDING_FEE,-2000,2699,John F. Kennedy International Airport
LANDING_FEE,-2000,2700,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,2701,Fort Lauderdale-Hollywood International Airport
LANDING_FEE,-2000,2701,Nashville International Airport
LANDING_FEE,-2000,2703,O'Hare International Airport
LANDING_FEE,-2000,2704,Fort Lauderdale-Hollywood International Airport
TAKEOFF_FEE,-2000,2708,Dallas/Fort Worth International Airport
TICKET_SALES,19668.39871438219456,2708,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,2708,Logan International Airport
TICKET_SALES,4510.19386598694060,2708,Logan International Airport
LANDING_FEE,-2000,2709,Ronald Reagan Washington National Airport
TAKEOFF_FEE,-2000,2711,Philadelphia International Airport
TICKET_SALES,98660.3926206204045,2711,Philadelphia International Airport
LANDING_FEE,-2000,2713,Fort Lauderdale-Hollywood International Airport
LANDING_FEE,-2000,2714,Philadelphia International Airport
LANDING_FEE,-2000,2715,Charlotte Douglas International Airport
FUEL,-27047.32956660768820256635081,2715,John F. Kennedy International Airport
FUEL,-27389.52171725058001356956083,2716,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,2720,Miami International Airport
TICKET_SALES,4144.6081629102072,2720,Miami International Airport
TAKEOFF_FEE,-2000,2724,Baltimore/Washington International Airport
TICKET_SALES,2972.68852123769376,2724,Baltimore/Washington International Airport
FUEL,-35341.55206826234636537265033,2725,Ronald Reagan Washington National Airport
LANDING_FEE,-2000,2725,Washington Dulles International Airport
LANDING_FEE,-2000,2726,Minneapolis-Saint Paul International Airport
LANDING_FEE,-2000,2728,Newark Liberty International Airport
LANDING_FEE,-2000,2729,Newark Liberty International Airport
TAKEOFF_FEE,-2000,2729,George Bush Intercontinental Airport
TICKET_SALES,31003.4834885787795,2729,George Bush Intercontinental Airport
LANDING_FEE,-2000,2730,Nashville International Airport
TAKEOFF_FEE,-2000,2731,Seattle-Tacoma International Airport
TICKET_SALES,25892.1220611585545,2731,Seattle-Tacoma International Airport
LANDING_FEE,-2000,2734,Austin-Bergstrom International Airport
LANDING_FEE,-2000,2734,Harry Reid International Airport
TAKEOFF_FEE,-2000,2735,Dallas/Fort Worth International Airport
TICKET_SALES,63415.2596732178784,2735,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,2736,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,25786.51901643031620,2736,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,2739,Tampa International Airport
TICKET_SALES,7074.07276916623050,2739,Tampa International Airport
TAKEOFF_FEE,-2000,2740,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,17661.00116686835700,2740,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,2740,Seattle-Tacoma International Airport
TICKET_SALES,2905.7607501386148,2740,Seattle-Tacoma International Airport
TAKEOFF_FEE,-2000,2742,Fort Lauderdale-Hollywood International Airport
TICKET_SALES,4030.62288147590328,2742,Fort Lauderdale-Hollywood International Airport
TAKEOFF_FEE,-2000,2742,Nashville International Airport
TICKET_SALES,4151.38603644059808,2742,Nashville International Airport
TAKEOFF_FEE,-2000,2744,O'Hare International Airport
TICKET_SALES,36578.239027020152,2744,O'Hare International Airport
TAKEOFF_FEE,-2000,2745,Fort Lauderdale-Hollywood International Airport
TICKET_SALES,4242.53878242808124,2745,Fort Lauderdale-Hollywood International Airport
TAKEOFF_FEE,-2000,2750,John F. Kennedy International Airport
TICKET_SALES,1761.69496763655530,2750,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,2751,Phoenix Sky Harbor International Airport
TICKET_SALES,25582.5869777468705,2751,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,2754,Fort Lauderdale-Hollywood International Airport
TICKET_SALES,48254.9005904330100,2754,Fort Lauderdale-Hollywood International Airport
TAKEOFF_FEE,-2000,2755,Philadelphia International Airport
TICKET_SALES,20848.3478401747430,2755,Philadelphia International Airport
TAKEOFF_FEE,-2000,2756,Charlotte Douglas International Airport
TICKET_SALES,12369.10008452820960,2756,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,2760,Ronald Reagan Washington National Airport
TICKET_SALES,5629.83333075723672,2760,Ronald Reagan Washington National Airport
LANDING_FEE,-2000,2762,Denver International Airport
LANDING_FEE,-2000,2764,San Francisco International Airport
TAKEOFF_FEE,-2000,2766,Washington Dulles International Airport
TICKET_SALES,3790.66576029121968,2766,Washington Dulles International Airport
TAKEOFF_FEE,-2000,2767,Minneapolis-Saint Paul International Airport
TICKET_SALES,8348.4161739175890,2767,Minneapolis-Saint Paul International Airport
TAKEOFF_FEE,-2000,2769,Newark Liberty International Airport
TICKET_SALES,12742.90596742934250,2769,Newark Liberty International Airport
TAKEOFF_FEE,-2000,2770,Newark Liberty International Airport
TICKET_SALES,36286.6781530324055,2770,Newark Liberty International Airport
TAKEOFF_FEE,-2000,2771,Nashville International Airport
TICKET_SALES,12455.7038070357860,2771,Nashville International Airport
LANDING_FEE,-2000,2773,Nashville International Airport
TAKEOFF_FEE,-2000,2775,Austin-Bergstrom International Airport
TICKET_SALES,33836.5903579582240,2775,Austin-Bergstrom International Airport
TAKEOFF_FEE,-2000,2775,Harry Reid International Airport
TICKET_SALES,26807.57114134679220,2775,Harry Reid International Airport
LANDING_FEE,-2000,2776,Harry Reid International Airport
LANDING_FEE,-2000,2777,LaGuardia Airport
LANDING_FEE,-2000,2778,Denver International Airport
LANDING_FEE,-2000,2778,Salt Lake City International Airport
LANDING_FEE,-2000,2779,O'Hare International Airport
LANDING_FEE,-2000,2780,John F. Kennedy International Airport
FUEL,-33495.22581495844735400169156,2780,San Francisco International Airport
LANDING_FEE,-2000,2786,George Bush Intercontinental Airport
LANDING_FEE,-2000,2786,Tampa International Airport
LANDING_FEE,-2000,2788,Salt Lake City International Airport
FUEL,-41741.97757369346843915991485,2789,Nashville International Airport
LANDING_FEE,-2000,2794,Orlando International Airport
FUEL,-32529.23101590427527298743371,2794,Denver International Airport
